attIdx	shapeIdx	attMs	attSamples	shapeSlider	overshoot	correction_mult
0	0	0.0460	2.21	0.0000	0.00000000e+00	4.54908030e-01
0	1	0.0460	2.21	0.0323	0.00000000e+00	4.59677049e-01
0	2	0.0460	2.21	0.0645	0.00000000e+00	4.64511056e-01
0	3	0.0460	2.21	0.0968	0.00000000e+00	4.69410877e-01
0	4	0.0460	2.21	0.1290	0.00000000e+00	4.74377348e-01
0	5	0.0460	2.21	0.1613	0.00000000e+00	4.79411316e-01
0	6	0.0460	2.21	0.1935	0.00000000e+00	4.84513642e-01
0	7	0.0460	2.21	0.2258	0.00000000e+00	4.89678930e-01
0	8	0.0460	2.21	0.2581	0.00000000e+00	4.94797457e-01
0	9	0.0460	2.21	0.2903	0.00000000e+00	4.99983793e-01
0	10	0.0460	2.21	0.3226	0.00000000e+00	5.05238772e-01
0	11	0.0460	2.21	0.3548	0.00000000e+00	5.10563244e-01
0	12	0.0460	2.21	0.3871	0.00000000e+00	5.15958066e-01
0	13	0.0460	2.21	0.4194	0.00000000e+00	5.21424109e-01
0	14	0.0460	2.21	0.4516	0.00000000e+00	5.45909360e-01
0	15	0.0460	2.21	0.4839	0.00000000e+00	5.49866759e-01
0	16	0.0460	2.21	0.5161	7.71913328e-02	5.14409198e-01
0	17	0.0460	2.21	0.5484	7.33429363e-02	5.25253692e-01
0	18	0.0460	2.21	0.5806	6.95035855e-02	5.36237226e-01
0	19	0.0460	2.21	0.6129	6.56733670e-02	5.47469308e-01
0	20	0.0460	2.21	0.6452	6.18646639e-02	5.58936203e-01
0	21	0.0460	2.21	0.6774	5.83362378e-02	5.70223961e-01
0	22	0.0460	2.21	0.7097	5.48164770e-02	5.81756730e-01
0	23	0.0460	2.21	0.7419	5.13054543e-02	5.93539832e-01
0	24	0.0460	2.21	0.7742	4.78032408e-02	6.05410292e-01
0	25	0.0460	2.21	0.8065	4.43099057e-02	6.17490606e-01
0	26	0.0460	2.21	0.8387	4.08255167e-02	4.41578514e-01
0	27	0.0460	2.21	0.8710	0.00000000e+00	5.03431654e-01
0	28	0.0460	2.21	0.9032	0.00000000e+00	5.08823569e-01
0	29	0.0460	2.21	0.9355	0.00000000e+00	5.14284121e-01
0	30	0.0460	2.21	0.9677	0.00000000e+00	5.19755956e-01
0	31	0.0460	2.21	1.0000	0.00000000e+00	5.25207225e-01
1	0	0.0509	2.44	0.0000	0.00000000e+00	5.30725834e-01
1	1	0.0509	2.44	0.0323	0.00000000e+00	5.36312557e-01
1	2	0.0509	2.44	0.0645	0.00000000e+00	5.41968177e-01
1	3	0.0509	2.44	0.0968	0.00000000e+00	5.47693486e-01
1	4	0.0509	2.44	0.1290	0.00000000e+00	5.75960389e-01
1	5	0.0509	2.44	0.1613	0.00000000e+00	5.80138522e-01
1	6	0.0509	2.44	0.1935	0.00000000e+00	5.84356213e-01
1	7	0.0509	2.44	0.2258	0.00000000e+00	5.88613770e-01
1	8	0.0509	2.44	0.2581	0.00000000e+00	5.92911503e-01
1	9	0.0509	2.44	0.2903	0.00000000e+00	5.97249724e-01
1	10	0.0509	2.44	0.3226	0.00000000e+00	6.01628750e-01
1	11	0.0509	2.44	0.3548	0.00000000e+00	6.06048899e-01
1	12	0.0509	2.44	0.3871	0.00000000e+00	6.10510490e-01
1	13	0.0509	2.44	0.4194	0.00000000e+00	6.15013849e-01
1	14	0.0509	2.44	0.4516	0.00000000e+00	6.19559300e-01
1	15	0.0509	2.44	0.4839	0.00000000e+00	6.24147173e-01
1	16	0.0509	2.44	0.5161	9.73780192e-02	5.58658532e-01
1	17	0.0509	2.44	0.5484	9.36743368e-02	5.69857291e-01
1	18	0.0509	2.44	0.5806	8.99776302e-02	5.81077858e-01
1	19	0.0509	2.44	0.6129	8.62880122e-02	4.18550081e-01
1	20	0.0509	2.44	0.6452	8.26055933e-02	4.27443945e-01
1	21	0.0509	2.44	0.6774	7.89304819e-02	4.36540881e-01
1	22	0.0509	2.44	0.7097	7.52627843e-02	4.45845566e-01
1	23	0.0509	2.44	0.7419	7.16026045e-02	4.55241863e-01
1	24	0.0509	2.44	0.7742	6.79500446e-02	4.64759541e-01
1	25	0.0509	2.44	0.8065	6.46125037e-02	4.73942010e-01
1	26	0.0509	2.44	0.8387	6.27444282e-02	4.80662218e-01
1	27	0.0509	2.44	0.8710	6.08695807e-02	4.87501142e-01
1	28	0.0509	2.44	0.9032	5.89881022e-02	4.94460879e-01
1	29	0.0509	2.44	0.9355	5.71001329e-02	5.01543564e-01
1	30	0.0509	2.44	0.9677	5.52058125e-02	5.08751367e-01
1	31	0.0509	2.44	1.0000	5.33052799e-02	5.16086500e-01
2	0	0.0564	2.71	0.0000	0.00000000e+00	6.39777359e-01
2	1	0.0564	2.71	0.0323	0.00000000e+00	6.44350533e-01
2	2	0.0564	2.71	0.0645	0.00000000e+00	6.48962275e-01
2	3	0.0564	2.71	0.0968	0.00000000e+00	6.53612845e-01
2	4	0.0564	2.71	0.1290	0.00000000e+00	6.58302503e-01
2	5	0.0564	2.71	0.1613	0.00000000e+00	6.63031513e-01
2	6	0.0564	2.71	0.1935	0.00000000e+00	6.67800138e-01
2	7	0.0564	2.71	0.2258	0.00000000e+00	4.77651697e-01
2	8	0.0564	2.71	0.2581	0.00000000e+00	4.81670012e-01
2	9	0.0564	2.71	0.2903	0.00000000e+00	4.85728579e-01
2	10	0.0564	2.71	0.3226	0.00000000e+00	4.89827778e-01
2	11	0.0564	2.71	0.3548	0.00000000e+00	4.93967989e-01
2	12	0.0564	2.71	0.3871	0.00000000e+00	4.98149599e-01
2	13	0.0564	2.71	0.4194	0.00000000e+00	5.02372995e-01
2	14	0.0564	2.71	0.4516	0.00000000e+00	5.06638571e-01
2	15	0.0564	2.71	0.4839	0.00000000e+00	5.10946721e-01
2	16	0.0564	2.71	0.5161	0.00000000e+00	6.20878664e-01
2	17	0.0564	2.71	0.5484	0.00000000e+00	6.24771705e-01
2	18	0.0564	2.71	0.5806	0.00000000e+00	6.28699023e-01
2	19	0.0564	2.71	0.6129	0.00000000e+00	6.32660858e-01
2	20	0.0564	2.71	0.6452	0.00000000e+00	6.36657449e-01
2	21	0.0564	2.71	0.6774	0.00000000e+00	6.40689040e-01
2	22	0.0564	2.71	0.7097	0.00000000e+00	6.44755874e-01
2	23	0.0564	2.71	0.7419	0.00000000e+00	6.48836248e-01
2	24	0.0564	2.71	0.7742	0.00000000e+00	6.52021179e-01
2	25	0.0564	2.71	0.8065	0.00000000e+00	6.55276600e-01
2	26	0.0564	2.71	0.8387	0.00000000e+00	6.58600579e-01
2	27	0.0564	2.71	0.8710	0.00000000e+00	6.61991408e-01
2	28	0.0564	2.71	0.9032	0.00000000e+00	6.65447577e-01
2	29	0.0564	2.71	0.9355	0.00000000e+00	6.68967752e-01
2	30	0.0564	2.71	0.9677	0.00000000e+00	6.72550747e-01
2	31	0.0564	2.71	1.0000	0.00000000e+00	6.76195512e-01
3	0	0.0624	3.00	0.0000	0.00000000e+00	4.57316561e-01
3	1	0.0624	3.00	0.0323	0.00000000e+00	4.63176625e-01
3	2	0.0624	3.00	0.0645	0.00000000e+00	4.69128351e-01
3	3	0.0624	3.00	0.0968	0.00000000e+00	4.75173108e-01
3	4	0.0624	3.00	0.1290	0.00000000e+00	4.81227968e-01
3	5	0.0624	3.00	0.1613	0.00000000e+00	4.87327093e-01
3	6	0.0624	3.00	0.1935	0.00000000e+00	4.93338974e-01
3	7	0.0624	3.00	0.2258	0.00000000e+00	4.99369297e-01
3	8	0.0624	3.00	0.2581	0.00000000e+00	5.05487824e-01
3	9	0.0624	3.00	0.2903	0.00000000e+00	3.99502621e-01
3	10	0.0624	3.00	0.3226	0.00000000e+00	4.05028924e-01
3	11	0.0624	3.00	0.3548	0.00000000e+00	4.10642990e-01
3	12	0.0624	3.00	0.3871	0.00000000e+00	4.16346172e-01
3	13	0.0624	3.00	0.4194	0.00000000e+00	4.22139841e-01
3	14	0.0624	3.00	0.4516	0.00000000e+00	4.28025390e-01
3	15	0.0624	3.00	0.4839	0.00000000e+00	4.34004229e-01
3	16	0.0624	3.00	0.5161	1.07764980e-01	4.36092941e-01
3	17	0.0624	3.00	0.5484	1.04000187e-01	4.44868967e-01
3	18	0.0624	3.00	0.5806	1.00245709e-01	4.53810625e-01
3	19	0.0624	3.00	0.6129	9.65016214e-02	4.62811965e-01
3	20	0.0624	3.00	0.6452	9.27679954e-02	4.71846904e-01
3	21	0.0624	3.00	0.6774	8.90968634e-02	4.81005365e-01
3	22	0.0624	3.00	0.7097	8.56632488e-02	4.90049953e-01
3	23	0.0624	3.00	0.7419	8.22394688e-02	3.96669056e-01
3	24	0.0624	3.00	0.7742	7.88255850e-02	4.04532791e-01
3	25	0.0624	3.00	0.8065	7.54216575e-02	4.12563801e-01
3	26	0.0624	3.00	0.8387	7.20277448e-02	4.20647231e-01
3	27	0.0624	3.00	0.8710	6.86439038e-02	4.28899544e-01
3	28	0.0624	3.00	0.9032	6.52701903e-02	4.37324552e-01
3	29	0.0624	3.00	0.9355	6.19066582e-02	4.45925806e-01
3	30	0.0624	3.00	0.9677	0.00000000e+00	5.39348950e-01
3	31	0.0624	3.00	1.0000	0.00000000e+00	5.44788127e-01
4	0	0.0691	3.32	0.0000	0.00000000e+00	5.50294128e-01
4	1	0.0691	3.32	0.0323	0.00000000e+00	5.55867680e-01
4	2	0.0691	3.32	0.0645	0.00000000e+00	5.61386664e-01
4	3	0.0691	3.32	0.0968	0.00000000e+00	5.66909809e-01
4	4	0.0691	3.32	0.1290	0.00000000e+00	5.72497874e-01
4	5	0.0691	3.32	0.1613	0.00000000e+00	5.78151515e-01
4	6	0.0691	3.32	0.1935	0.00000000e+00	5.83871393e-01
4	7	0.0691	3.32	0.2258	0.00000000e+00	5.89658173e-01
4	8	0.0691	3.32	0.2581	0.00000000e+00	5.95512528e-01
4	9	0.0691	3.32	0.2903	0.00000000e+00	6.01435135e-01
4	10	0.0691	3.32	0.3226	0.00000000e+00	6.07426680e-01
4	11	0.0691	3.32	0.3548	0.00000000e+00	6.13487850e-01
4	12	0.0691	3.32	0.3871	0.00000000e+00	6.19619343e-01
4	13	0.0691	3.32	0.4194	0.00000000e+00	6.25657392e-01
4	14	0.0691	3.32	0.4516	0.00000000e+00	6.31746414e-01
4	15	0.0691	3.32	0.4839	0.00000000e+00	6.37903697e-01
4	16	0.0691	3.32	0.5161	8.45714988e-02	4.33804586e-01
4	17	0.0691	3.32	0.5484	8.12430561e-02	4.42380776e-01
4	18	0.0691	3.32	0.5806	7.79268900e-02	4.51130844e-01
4	19	0.0691	3.32	0.6129	7.46230418e-02	4.60058121e-01
4	20	0.0691	3.32	0.6452	7.13315509e-02	4.69165992e-01
4	21	0.0691	3.32	0.6774	6.80524555e-02	4.78457897e-01
4	22	0.0691	3.32	0.7097	7.73007295e-02	4.71129101e-01
4	23	0.0691	3.32	0.7419	7.44677740e-02	4.79798032e-01
4	24	0.0691	3.32	0.7742	7.16380298e-02	4.88305449e-01
4	25	0.0691	3.32	0.8065	6.88116908e-02	4.96973741e-01
4	26	0.0691	3.32	0.8387	6.59889474e-02	5.05805685e-01
4	27	0.0691	3.32	0.8710	6.31699865e-02	5.14804095e-01
4	28	0.0691	3.32	0.9032	6.03549920e-02	5.23971824e-01
4	29	0.0691	3.32	0.9355	0.00000000e+00	6.30778202e-01
4	30	0.0691	3.32	0.9677	0.00000000e+00	6.36934280e-01
4	31	0.0691	3.32	1.0000	0.00000000e+00	6.28405631e-01
5	0	0.0765	3.67	0.0000	0.00000000e+00	6.34315857e-01
5	1	0.0765	3.67	0.0323	0.00000000e+00	6.40289364e-01
5	2	0.0765	3.67	0.0645	0.00000000e+00	6.46326593e-01
5	3	0.0765	3.67	0.0968	0.00000000e+00	6.52427984e-01
5	4	0.0765	3.67	0.1290	0.00000000e+00	6.58593973e-01
5	5	0.0765	3.67	0.1613	0.00000000e+00	6.64824996e-01
5	6	0.0765	3.67	0.1935	0.00000000e+00	6.71121486e-01
5	7	0.0765	3.67	0.2258	0.00000000e+00	6.77483874e-01
5	8	0.0765	3.67	0.2581	0.00000000e+00	6.83912589e-01
5	9	0.0765	3.67	0.2903	0.00000000e+00	6.90408058e-01
5	10	0.0765	3.67	0.3226	0.00000000e+00	6.96970705e-01
5	11	0.0765	3.67	0.3548	0.00000000e+00	7.03600953e-01
5	12	0.0765	3.67	0.3871	0.00000000e+00	5.78031121e-01
5	13	0.0765	3.67	0.4194	0.00000000e+00	5.84272768e-01
5	14	0.0765	3.67	0.4516	0.00000000e+00	5.90587467e-01
5	15	0.0765	3.67	0.4839	0.00000000e+00	5.96919804e-01
5	16	0.0765	3.67	0.5161	0.00000000e+00	6.15719111e-01
5	17	0.0765	3.67	0.5484	0.00000000e+00	6.20892428e-01
5	18	0.0765	3.67	0.5806	0.00000000e+00	6.26143174e-01
5	19	0.0765	3.67	0.6129	0.00000000e+00	6.31471158e-01
5	20	0.0765	3.67	0.6452	0.00000000e+00	6.36876243e-01
5	21	0.0765	3.67	0.6774	0.00000000e+00	6.42358340e-01
5	22	0.0765	3.67	0.7097	0.00000000e+00	6.47917402e-01
5	23	0.0765	3.67	0.7419	0.00000000e+00	6.53553421e-01
5	24	0.0765	3.67	0.7742	0.00000000e+00	6.59266425e-01
5	25	0.0765	3.67	0.8065	0.00000000e+00	6.65056475e-01
5	26	0.0765	3.67	0.8387	0.00000000e+00	6.70821689e-01
5	27	0.0765	3.67	0.8710	0.00000000e+00	5.85962936e-01
5	28	0.0765	3.67	0.9032	0.00000000e+00	5.94149902e-01
5	29	0.0765	3.67	0.9355	0.00000000e+00	6.02471017e-01
5	30	0.0765	3.67	0.9677	0.00000000e+00	6.10928969e-01
5	31	0.0765	3.67	1.0000	0.00000000e+00	5.18529544e-01
6	0	0.0848	4.07	0.0000	0.00000000e+00	5.25988903e-01
6	1	0.0848	4.07	0.0323	0.00000000e+00	5.33582317e-01
6	2	0.0848	4.07	0.0645	0.00000000e+00	5.50062284e-01
6	3	0.0848	4.07	0.0968	0.00000000e+00	5.56383979e-01
6	4	0.0848	4.07	0.1290	0.00000000e+00	5.62739637e-01
6	5	0.0848	4.07	0.1613	0.00000000e+00	5.69193412e-01
6	6	0.0848	4.07	0.1935	0.00000000e+00	5.75746597e-01
6	7	0.0848	4.07	0.2258	0.00000000e+00	5.82400502e-01
6	8	0.0848	4.07	0.2581	0.00000000e+00	5.89156462e-01
6	9	0.0848	4.07	0.2903	0.00000000e+00	5.95958339e-01
6	10	0.0848	4.07	0.3226	0.00000000e+00	6.02111121e-01
6	11	0.0848	4.07	0.3548	0.00000000e+00	6.07865086e-01
6	12	0.0848	4.07	0.3871	0.00000000e+00	6.13738325e-01
6	13	0.0848	4.07	0.4194	0.00000000e+00	6.19730589e-01
6	14	0.0848	4.07	0.4516	0.00000000e+00	5.99695122e-01
6	15	0.0848	4.07	0.4839	0.00000000e+00	6.05173973e-01
6	16	0.0848	4.07	0.5161	1.01908754e-01	5.19000550e-01
6	17	0.0848	4.07	0.5484	9.91941992e-02	5.26841410e-01
6	18	0.0848	4.07	0.5806	9.64659112e-02	5.34859475e-01
6	19	0.0848	4.07	0.6129	9.37246172e-02	5.43057852e-01
6	20	0.0848	4.07	0.6452	9.10766165e-02	5.51181885e-01
6	21	0.0848	4.07	0.6774	8.85739690e-02	5.59020124e-01
6	22	0.0848	4.07	0.7097	8.60610325e-02	5.67021081e-01
6	23	0.0848	4.07	0.7419	8.35383669e-02	4.78013854e-01
6	24	0.0848	4.07	0.7742	8.10065103e-02	4.85491139e-01
6	25	0.0848	4.07	0.8065	7.84659811e-02	4.93126863e-01
6	26	0.0848	4.07	0.8387	7.59172785e-02	5.00923911e-01
6	27	0.0848	4.07	0.8710	7.33608840e-02	5.12395988e-01
6	28	0.0848	4.07	0.9032	7.07972628e-02	5.20266459e-01
6	29	0.0848	4.07	0.9355	0.00000000e+00	6.43826628e-01
6	30	0.0848	4.07	0.9677	0.00000000e+00	6.48767607e-01
6	31	0.0848	4.07	1.0000	0.00000000e+00	6.53761042e-01
7	0	0.0938	4.50	0.0000	0.00000000e+00	6.58813707e-01
7	1	0.0938	4.50	0.0323	0.00000000e+00	6.63926076e-01
7	2	0.0938	4.50	0.0645	0.00000000e+00	6.69098625e-01
7	3	0.0938	4.50	0.0968	0.00000000e+00	6.74331838e-01
7	4	0.0938	4.50	0.1290	0.00000000e+00	6.79626200e-01
7	5	0.0938	4.50	0.1613	0.00000000e+00	6.84982205e-01
7	6	0.0938	4.50	0.1935	0.00000000e+00	6.90232196e-01
7	7	0.0938	4.50	0.2258	0.00000000e+00	6.95504406e-01
7	8	0.0938	4.50	0.2581	0.00000000e+00	5.98841190e-01
7	9	0.0938	4.50	0.2903	0.00000000e+00	6.04084072e-01
7	10	0.0938	4.50	0.3226	0.00000000e+00	6.09389272e-01
7	11	0.0938	4.50	0.3548	0.00000000e+00	6.14757379e-01
7	12	0.0938	4.50	0.3871	0.00000000e+00	6.20188991e-01
7	13	0.0938	4.50	0.4194	0.00000000e+00	6.25684707e-01
7	14	0.0938	4.50	0.4516	0.00000000e+00	6.31245136e-01
7	15	0.0938	4.50	0.4839	0.00000000e+00	6.36870888e-01
7	16	0.0938	4.50	0.5161	1.16354217e-01	4.94270911e-01
7	17	0.0938	4.50	0.5484	1.13350551e-01	5.02566432e-01
7	18	0.0938	4.50	0.5806	1.10294243e-01	5.11121066e-01
7	19	0.0938	4.50	0.6129	1.07095402e-01	5.20078900e-01
7	20	0.0938	4.50	0.6452	1.03902563e-01	5.29057479e-01
7	21	0.0938	4.50	0.6774	1.00715883e-01	5.38204176e-01
7	22	0.0938	4.50	0.7097	9.75355164e-02	4.77095926e-01
7	23	0.0938	4.50	0.7419	9.43616183e-02	4.85735374e-01
7	24	0.0938	4.50	0.7742	9.11943413e-02	4.94542523e-01
7	25	0.0938	4.50	0.8065	8.81401964e-02	5.03323620e-01
7	26	0.0938	4.50	0.8387	8.53036553e-02	5.11872754e-01
7	27	0.0938	4.50	0.8710	8.24734271e-02	5.20575922e-01
7	28	0.0938	4.50	0.9032	7.96496420e-02	5.29435692e-01
7	29	0.0938	4.50	0.9355	7.68324289e-02	5.38454669e-01
7	30	0.0938	4.50	0.9677	7.40219155e-02	5.47635495e-01
7	31	0.0938	4.50	1.0000	0.00000000e+00	7.33418870e-01
8	0	0.1039	4.99	0.0000	0.00000000e+00	7.38185235e-01
8	1	0.1039	4.99	0.0323	1.93627167e-01	3.65619783e-01
8	2	0.1039	4.99	0.0645	1.89418424e-01	3.72653092e-01
8	3	0.1039	4.99	0.0968	1.85224828e-01	3.79832288e-01
8	4	0.1039	4.99	0.1290	1.81046508e-01	3.87160234e-01
8	5	0.1039	4.99	0.1613	1.76883590e-01	3.94639844e-01
8	6	0.1039	4.99	0.1935	1.73058310e-01	4.01832422e-01
8	7	0.1039	4.99	0.2258	1.69298733e-01	4.09092923e-01
8	8	0.1039	4.99	0.2581	1.65553534e-01	4.16401027e-01
8	9	0.1039	4.99	0.2903	1.61822823e-01	4.23784441e-01
8	10	0.1039	4.99	0.3226	1.58106713e-01	4.31305742e-01
8	11	0.1039	4.99	0.3548	1.54405313e-01	3.94690598e-01
8	12	0.1039	4.99	0.3871	1.50718734e-01	4.02131474e-01
8	13	0.1039	4.99	0.4194	1.47047082e-01	4.09719432e-01
8	14	0.1039	4.99	0.4516	1.43390467e-01	4.17457217e-01
8	15	0.1039	4.99	0.4839	1.39748994e-01	4.25347627e-01
8	16	0.1039	4.99	0.5161	8.75331704e-02	5.21418232e-01
8	17	0.1039	4.99	0.5484	8.46751378e-02	5.29920809e-01
8	18	0.1039	4.99	0.5806	8.18226824e-02	5.38575355e-01
8	19	0.1039	4.99	0.6129	1.04957899e-01	5.09579508e-01
8	20	0.1039	4.99	0.6452	1.01524442e-01	5.18457337e-01
8	21	0.1039	4.99	0.6774	9.80983012e-02	5.27369573e-01
8	22	0.1039	4.99	0.7097	9.46798358e-02	5.36446422e-01
8	23	0.1039	4.99	0.7419	9.12693907e-02	4.92745669e-01
8	24	0.1039	4.99	0.7742	8.78672985e-02	5.01759820e-01
8	25	0.1039	4.99	0.8065	8.44738794e-02	5.10948847e-01
8	26	0.1039	4.99	0.8387	8.12415446e-02	5.20096042e-01
8	27	0.1039	4.99	0.8710	7.81484455e-02	5.29223089e-01
8	28	0.1039	4.99	0.9032	7.50642531e-02	5.38517071e-01
8	29	0.1039	4.99	0.9355	0.00000000e+00	6.75050607e-01
8	30	0.1039	4.99	0.9677	0.00000000e+00	6.81043794e-01
8	31	0.1039	4.99	1.0000	0.00000000e+00	6.86774807e-01
9	0	0.1150	5.52	0.0000	0.00000000e+00	6.92377932e-01
9	1	0.1150	5.52	0.0323	0.00000000e+00	6.98032606e-01
9	2	0.1150	5.52	0.0645	0.00000000e+00	7.03739038e-01
9	3	0.1150	5.52	0.0968	0.00000000e+00	7.09497435e-01
9	4	0.1150	5.52	0.1290	0.00000000e+00	7.72160636e-01
9	5	0.1150	5.52	0.1613	0.00000000e+00	7.06085084e-01
9	6	0.1150	5.52	0.1935	0.00000000e+00	7.12343630e-01
9	7	0.1150	5.52	0.2258	0.00000000e+00	7.18660267e-01
9	8	0.1150	5.52	0.2581	0.00000000e+00	7.16567287e-01
9	9	0.1150	5.52	0.2903	0.00000000e+00	7.23654270e-01
9	10	0.1150	5.52	0.3226	0.00000000e+00	7.30637969e-01
9	11	0.1150	5.52	0.3548	0.00000000e+00	7.37461182e-01
9	12	0.1150	5.52	0.3871	0.00000000e+00	7.44253805e-01
9	13	0.1150	5.52	0.4194	0.00000000e+00	7.50996985e-01
9	14	0.1150	5.52	0.4516	0.00000000e+00	7.40191872e-01
9	15	0.1150	5.52	0.4839	0.00000000e+00	7.46518543e-01
9	16	0.1150	5.52	0.5161	0.00000000e+00	6.97581213e-01
9	17	0.1150	5.52	0.5484	0.00000000e+00	7.02828266e-01
9	18	0.1150	5.52	0.5806	0.00000000e+00	6.90240080e-01
9	19	0.1150	5.52	0.6129	0.00000000e+00	6.94327441e-01
9	20	0.1150	5.52	0.6452	0.00000000e+00	6.98456792e-01
9	21	0.1150	5.52	0.6774	0.00000000e+00	7.02628353e-01
9	22	0.1150	5.52	0.7097	0.00000000e+00	7.06102438e-01
9	23	0.1150	5.52	0.7419	0.00000000e+00	7.09010722e-01
9	24	0.1150	5.52	0.7742	0.00000000e+00	7.12711978e-01
9	25	0.1150	5.52	0.8065	0.00000000e+00	7.16456880e-01
9	26	0.1150	5.52	0.8387	0.00000000e+00	5.58711033e-01
9	27	0.1150	5.52	0.8710	0.00000000e+00	5.65465701e-01
9	28	0.1150	5.52	0.9032	0.00000000e+00	5.72049338e-01
9	29	0.1150	5.52	0.9355	0.00000000e+00	5.78707927e-01
9	30	0.1150	5.52	0.9677	0.00000000e+00	5.85461980e-01
9	31	0.1150	5.52	1.0000	0.00000000e+00	5.92312776e-01
10	0	0.1274	6.11	0.0000	0.00000000e+00	5.99260400e-01
10	1	0.1274	6.11	0.0323	0.00000000e+00	6.06411555e-01
10	2	0.1274	6.11	0.0645	0.00000000e+00	6.13801476e-01
10	3	0.1274	6.11	0.0968	0.00000000e+00	6.21292164e-01
10	4	0.1274	6.11	0.1290	0.00000000e+00	6.26107484e-01
10	5	0.1274	6.11	0.1613	0.00000000e+00	6.34192227e-01
10	6	0.1274	6.11	0.1935	0.00000000e+00	6.42396058e-01
10	7	0.1274	6.11	0.2258	0.00000000e+00	6.50503221e-01
10	8	0.1274	6.11	0.2581	0.00000000e+00	6.58731561e-01
10	9	0.1274	6.11	0.2903	0.00000000e+00	6.66826791e-01
10	10	0.1274	6.11	0.3226	0.00000000e+00	6.74925851e-01
10	11	0.1274	6.11	0.3548	0.00000000e+00	6.83140737e-01
10	12	0.1274	6.11	0.3871	0.00000000e+00	6.91473105e-01
10	13	0.1274	6.11	0.4194	0.00000000e+00	6.22719509e-01
10	14	0.1274	6.11	0.4516	0.00000000e+00	6.79372833e-01
10	15	0.1274	6.11	0.4839	0.00000000e+00	6.84758387e-01
10	16	0.1274	6.11	0.5161	7.41873962e-02	5.36472823e-01
10	17	0.1274	6.11	0.5484	7.13113695e-02	5.89132581e-01
10	18	0.1274	6.11	0.5806	6.84411402e-02	5.66247901e-01
10	19	0.1274	6.11	0.6129	6.55766372e-02	5.74901304e-01
10	20	0.1274	6.11	0.6452	6.27177895e-02	5.83704978e-01
10	21	0.1274	6.11	0.6774	0.00000000e+00	6.04618693e-01
10	22	0.1274	6.11	0.7097	0.00000000e+00	6.11122980e-01
10	23	0.1274	6.11	0.7419	0.00000000e+00	6.17541510e-01
10	24	0.1274	6.11	0.7742	0.00000000e+00	6.24042583e-01
10	25	0.1274	6.11	0.8065	0.00000000e+00	6.30627167e-01
10	26	0.1274	6.11	0.8387	0.00000000e+00	6.37296236e-01
